,recipe_id,ingredient,readings,amount
32850,2166785,炊いたご飯,タイタゴハン,ごはん茶わん大盛り1杯
32851,2166785,塩,シオ,適量
32852,338709,鶏むね肉,ニワトリムネニク,3枚
32853,338709,砂糖,サトウ,肉1枚に大0.5~1(肉の大きさによる)
32854,338709,塩,シオ,肉1枚に大0.5~1()
32855,338709,粗引きこしょうハーブなど,アラビキコショウハーブナド,お好みで
32856,2481348,ごはん(茶碗小盛り1杯),ゴハン(チャワンショウザカリ1ハイ),約100g
32857,2481348,水,ミズ,300CC
32858,2481348,だしの素(ほんだし),ダシノモト(ホンダシ),0.5
32859,2481348,卵,タマゴ,1個
32860,2558810,ウィンナーソーセージ,ウィンナーソーセージ,5本
32861,2558810,ほうれん草,ホウレンソウ,100g
32862,2558810,粒マスタード,ツブマスタード,2.0
32863,2558810,砂糖,サトウ,1.0
32864,2558810,塩こしょう,シオコショウ,少々
32865,399801,鶏肉(胸肉またはもも肉),ケイニク(ムネニクマタハモモニク),2枚
32866,399801,クレイジーソルト,クレイジーソルト,適宜
32867,399801,レモン汁(ポッカレモンでも),レモンジル(ポッカレモンデモ),9.0
32868,399801,バター,バター,10g
32869,423284,合挽き肉,ゴウヒキニク,300g
32870,423284,絹ごし豆腐,キヌゴシトウフ,1丁(約300g)
32871,423284,パン粉,パンコ,1カップ
32872,423284,玉ねぎ,タマネギ,中0.5個
32873,423284,卵,タマゴ,1個
32874,423284,コンソメ,コンソメ,0.5個
32875,423284,塩,シオ,0.25
32876,423284,コショウナツメグ,コショウナツメグ,0.25
32877,423284,ケチャップ,ケチャップ,12.0
32878,423284,中濃ソース,チュウコソース,6.0
32879,423284,酒,サケ,9.0
32880,423284,みりん,ミリン,2.0
32881,423284,バター,バター,6.0
32882,2156299,鶏もも肉,ニワトリモモニク,1枚
32883,2156299,塩,シオ,少々
32884,2156299,酒,サケ,1.5
32885,2156299,醤油,ショウユ,4.5
32886,2156299,酢,ス,4.5
32887,2156299,砂糖,サトウ,3.0
32888,2156299,みりん,ミリン,1.5
32889,2156299,生姜,ショウガ,ひとかけ
32890,2156299,葱(白い部分),ネギ(シロイブブン),7cmくらい
32891,2156299,片栗粉,カタクリコ,適量
32892,2170201,キャベツ,キャベツ,0.33~
32893,2170201,豚バラ肉,ブタバラニク,250~300g
32894,2170201,醤油,ショウユ,1.0
32895,2170201,酒,サケ,1.0
32896,2170201,片栗粉,カタクリコ,適量
32897,2170201,味噌,ミソ,3.0
32898,2170201,酒,サケ,3.0
32899,2170201,オイスターソース,オイスターソース,1.5
32900,2170201,豆板醤,マメイタヒシオ,0.5
32901,2170201,すりおろしにんにく,スリオロシニンニク,1かけ分
32902,2170201,ごま油,ゴマアブラ,少々
32903,2234059,鶏のささみ,ニワトリノササミ,400g
32904,2234059,ししとう(あれば),シシトウ(アレバ),4本
32905,2234059,酒ササミの下ごしらえ用,サケササミノシタゴシラエヨウ,2.0
32906,2234059,塩コショウ,シオコショウ,少々
32907,2234059,小麦粉,コムギコ,適量
32908,2234059,ポン酢(味ぽん),ポンズ(ミポン),9.0
32909,2234059,砂糖,サトウ,1.0
32910,2234059,酒,サケ,3.0
32911,2234059,ゆで卵,ユデタマゴ,2個
32912,2234059,玉ねぎ,タマネギ,0.25個
32913,2234059,マヨネーズ,マヨネーズ,6.0
32914,2234059,パセリ(あれば),パセリ(アレバ),適量
32915,2234059,コショウ,コショウ,少々
32916,870137,小松菜,コマツナ,半束(茹でて120~150g)
32917,870137,ハム(なくても),ハム(ナクテモ),1~2枚
32918,870137,マヨネーズ,マヨネーズ,3.0
32919,870137,オイスターソース,オイスターソース,2.0
32920,870137,砂糖,サトウ,0.5
32921,870137,カレー粉,カレーコ,0.33
32922,870137,塩コショウ,シオコショウ,適量
32923,870137,ゆで卵,ユデタマゴ,1個
32924,1784645,水,ミズ,500cc
32925,1784645,出汁用昆布,ダシヨウコンブ,1枚
32926,1784645,豆乳,トウニュウ,500cc
32927,1784645,塩,シオ,1.0
32928,1784645,ウェイパーor本だし,ウェイパーorホンダシ,1.5
32929,1784645,みりん,ミリン,3.0
32930,1784645,酒,サケ,3.0
32931,1784645,味噌,ミソ,3.0
32932,1784645,豆腐,トウフ,1丁
32933,1784645,豚ばら肉,ブタバラニク,300g
32934,1784645,白菜,ハクサイ,0.25.33個
32935,1784645,ネギや人参など好きな具材,ネギヤニンジンナドスキナグザイ,適量
32936,1160808,パスタ,パスタ,80g
32937,1160808,ツナ,ツナ,0.5缶
32938,1160808,マヨネーズ,マヨネーズ,2.0
32939,1160808,顆粒だしの素(今回使ったのはかつおだし),カリュウダシノモト(コンカイツカッタノハカツオダシ),0.5
32940,1160808,だし醤油(なければ薄口醤油),ダシショウユ(ナケレバウスクチショウユ),3.0
32941,1160808,オリーブオイル,オリーブオイル,適量
32942,1160808,刻み海苔,キザミノリ,適量
32943,3427387,かぼちゃ,カボチャ,0.25個(約200g)
32944,3427387,玉葱(みじん切り),タマネギ(ミジンギリ),0.25個
32945,3427387,ベーコン(みじん切り),ベーコン(ミジンギリ),60g
32946,3427387,プロセスチーズ,プロセスチーズ,30g
32947,3427387,塩,シオ,0.33
32948,3427387,胡椒,コショウ,少々
32949,3427387,薄力粉,ハクリキコ,6.0
32950,3427387,卵,タマゴ,1個
32951,3427387,パン粉(衣用),パンコ(コロモヨウ),適量
32952,3427387,サラダ油(揚げ油),サラダユ(アゲアブラ),適量
32953,687410,スパゲティ,スパゲティ,200g
32954,687410,アボカド,アボカド,1個
32955,687410,マヨネーズ,マヨネーズ,9.0
32956,687410,牛乳,ギュウニュウ,3.0
32957,687410,めんつゆ(3倍濃縮),メンツユ(3バイノウシュク),4.5
32958,687410,鰹節,カツオブシ,ひとつまみ
32959,687410,きざみ海苔,キザミノリ,適量
32960,3749534,豚バラ肉薄切り,ブタバラニクハクギリ,450g500g
32961,3749534,キャベツ(ざく切り),キャベツ(ザクギリ),600g(0.5玉くらい)
32962,3749534,中華だし(顆粒),チュウカダシ(カリュウ),6g
32963,3749534,にんにく(みじん切り),ニンニク(ミジンギリ),1かけ
32964,3749534,長ネギ(みじん切り),ナガネギ(ミジンギリ),0.5本
32965,3749534,しお,シオ,こさじ1
32966,3749534,こしょう,コショウ,適量
32967,3749534,しょうゆ,ショウユ,こさじ0.5
32968,3749534,ごま油(仕上げ用),ゴマアブラ(シアゲヨウ),こさじ1
32969,4144879,手羽元,テバモト,10本(550~650g)
32970,4144879,にんにく(すりおろし),ニンニク(スリオロシ),1片分
32971,4144879,しょうが(すりおろし),ショウガ(スリオロシ),1片分
32972,4144879,サニーレタス,サニーレタス,(お好みで)
32973,4144879,黒酢,クロス,9.0
32974,4144879,オイスターソース,オイスターソース,6.0
32975,4144879,砂糖,サトウ,31.5
32976,4144879,塩,シオ,0.33
32977,4390116,ペンネ,ペンネ,125g
32978,4390116,ツナ缶(,ツナカン(,1缶(80g)
32979,4390116,ホールトマト缶,ホールトマトカン,1缶(400g)
32980,4390116,玉ねぎ,タマネギ,0.5個
32981,4390116,にんにく,ニンニク,1片
32982,4390116,鷹の爪の輪切り(無くてもOK),タカノツメノワギリ(ナクテモOK),少なめにひとつまみ~お好みで
32983,4390116,オリーブオイル,オリーブオイル,6.0
32984,4390116,塩胡椒,シオコショウ,適量
32985,4390116,粉チーズ(無くてもOK),コナチーズ(ナクテモOK),適量
32986,2091199,鶏むね肉,ニワトリムネニク,1枚(300gくらい)
32987,2091199,しょうが汁,ショウガジル,1.0
32988,2091199,しょうゆ,ショウユ,2.0
32989,2091199,塩,シオ,1.0
32990,2091199,こしょう,コショウ,お好み量
32991,2091199,小麦粉,コムギコ,80g
32992,2091199,ベーキングパウダー,ベーキングパウダー,1.0
32993,2091199,卵,タマゴ,1こ
32994,2091199,水,ミズ,100cc
32995,3493331,炊きたてご飯,タキタテゴハン,お茶碗大盛2杯
32996,3493331,冷凍鞘付き枝豆,レイトウサヤツキエダマメ,50g
32997,3493331,鮭(フレークほぐし身),サケ(フレークホグシミ),6.0
32998,3493331,刻み塩こんぶ,キザミシオコンブ,3.0
32999,3493331,味噌,ミソ,1.0
33000,3493331,マヨネーズ,マヨネーズ,2.0
33001,2385025,ご飯,ゴハン,どんぶり2杯分
33002,2385025,卵,タマゴ,4個
33003,2385025,玉ねぎ,タマネギ,0.5個(100g)
33004,2385025,油揚げ,アブラアゲ,1枚
33005,2385025,醤油,ショウユ,6.0
33006,2385025,砂糖,サトウ,3.0
33007,2385025,だしの素(顆粒),ダシノモト(カリュウ),0.5
33008,2385025,水,ミズ,150cc
33009,4318889,レンコン,レンコン,200g15〜20cm程
33010,4318889,ウスターソース,ウスターソース,3.0
33011,4318889,カレー粉,カレーコ,0.5
33012,4318889,塩,シオ,少々
33013,4318889,胡椒,コショウ,適量
33014,4318889,にんにく(みじん切り),ニンニク(ミジンギリ),ひとかけ
33015,4318889,オリーブオイル(炒め用),オリーブオイル(イタメヨウ),適量
33016,1331376,ケチャップ,ケチャップ,3.0
33017,1331376,中濃ソース,チュウコソース,3.0
33018,1331376,めんつゆ,メンツユ,3.0
33019,1331376,ガーリックパウダー,ガーリックパウダー,1.0
33020,3430507,油揚げ工程1参照,アブラアゲコウテイ1サンショウ,4〜5枚(1枚で出来上がり2個)
33021,3430507,はんぺん,ハンペン,1枚(80g〜100g)
33022,3430507,豚ひき肉,ブタヒキニク,100g
33023,3430507,玉ねぎ,タマネギ,0.12玉(25g)
33024,3430507,卵,タマゴ,0.5個(25g)
33025,3430507,生姜すりおろし(チューブ可),ショウガスリオロシ(チューブカ),0.5
33026,3430507,パン粉,パンコ,30.0
33027,3430507,牛乳,ギュウニュウ,90.0
33028,3430507,酒,サケ,1.0
33029,3430507,塩こしょう,シオコショウ,少々
33030,3430507,すだち(あれば),スダチ(アレバ),お好みで
33031,2669924,オクラ,オクラ,10~12本
33032,2669924,ベーコン,ベーコン,オクラの数だけ
33033,2669924,天ぷら粉,テンプラコ,120グラム
33034,2669924,水,ミズ,1カップ
33035,2669924,塩こしょう,シオコショウ,少々
33036,2669924,爪楊枝,ツマヨウジ,オクラの数だけ
33037,1298106,おくら,オクラ,5本
33038,1298106,ベーコンウィンナーなど,ベーコンウィンナーナド,(今回はベーコン1枚)
33039,1298106,玉ねぎ,タマネギ,0.25個
33040,1298106,水,ミズ,400cc
33041,1298106,コンソメ顆粒,コンソメカリュウ,2.0
33042,1298106,塩胡椒,シオコショウ,適宜
33043,1247411,ご飯,ゴハン,170g位
33044,1247411,ケチャップ,ケチャップ,6.0
33045,1247411,マーガリン,マーガリン,1.0
33046,1247411,塩コショウ,シオコショウ,少々
33047,1247411,卵,タマゴ,15~2個
33048,1247411,牛乳,ギュウニュウ,3.0
33049,1247411,マヨネーズ(なくてもOK),マヨネーズ(ナクテモOK),1.0
33050,1247411,塩コショウ,シオコショウ,少々
33051,1247411,炒め用のマーガリン,イタメヨウノマーガリン,3.0
33052,1690708,長ネギ,ナガネギ,2本
33053,1690708,醤油,ショウユ,3.0
33054,1690708,カツオ節,カツオブシ,1袋(3g)
33055,1690708,オリーブオイル(油でもOK),オリーブオイル(ユデモOK),3.0
33056,446412,強力粉,キョウリキコ,100g
33057,446412,薄力粉,ハクリキコ,100g
33058,446412,ドライイースト,ドライイースト,2.0
33059,446412,砂糖,サトウ,9.0
33060,446412,サラダ油,サラダユ,2.0
33061,446412,ぬるま湯,ヌルマユ,100CC
33062,446412,豚ひき肉,ブタヒキニク,200g
33063,446412,干ししいたけ(水に戻す),ホシシイタケ(スイニモドス),4枚くらい
33064,446412,たけのこ,タケノコ,100gみじん切
33065,446412,ながねぎ,ナガネギ,1本みじん切
33066,446412,しょうが,ショウガ,ひとかけみじん切
33067,446412,塩,シオ,0.25
33068,446412,しょうゆ,ショウユ,9.0
33069,446412,酒,サケ,6.0
33070,446412,砂糖,サトウ,3.0
33071,446412,ゴマ油,ゴマアブラ,6.0
33072,446412,こしょう,コショウ,少々
33073,1445175,新生姜,シンショウガ,300g位
33074,1445175,塩,シオ,0.5
33075,1445175,水,ミズ,800cc
33076,1445175,酢,ス,180cc
33077,1445175,砂糖,サトウ,110~130g
33078,1592330,パスタ,パスタ,300g(1袋)
33079,1592330,塩(パスタを茹でるのに使います),シオ(パスタヲユデルノニツカイマス),6.0
33080,1592330,オリーブオイル,オリーブオイル,9.0
33081,1592330,ベーコン,ベーコン,たっぷり
33082,1592330,にんにく,ニンニク,ひとかけ
33083,1592330,生クリーム,ナマクリーム,200cc
33084,1592330,あればパセリ黒こしょう,アレバパセリクロコショウ,少々
33085,2437140,牛肉(切り落とし),ギュウニク(キリオトシ),200g
33086,2437140,セロリの茎,セロリノクキ,2~3本
33087,2437140,セロリの葉,セロリノハ,少々
33088,2437140,しめじ,シメジ,0.5パック
33089,2437140,にんにくスライス,ニンニクスライス,1かけ
33090,2437140,オリーブオイル(炒め用),オリーブオイル(イタメヨウ),適量
33091,2437140,料理酒,リョウリシュ,3.0
33092,2437140,オイスターソース,オイスターソース,3.0
33093,2437140,塩コショウ,シオコショウ,少々
33094,1853320,豚バラ薄切り肉,ブタバラウスギリニク,250グラム
33095,1853320,白菜,ハクサイ,0.25株
33096,1853320,しょうが(チューブでもOK),ショウガ(チューブデモOK),50グラム以内
33097,1853320,鶏ガラスープの素,ニワトリガラスープノモト,1.5
33098,1853320,酒,サケ,3.0
33099,1853320,醤油,ショウユ,1.0
33100,2217806,しょうゆ,ショウユ,9.0
33101,2217806,はちみつ,ハチミツ,6.0
33102,2217806,ごま油,ゴマアブラ,1.0
33103,2217806,酢,ス,1.0
33104,2217806,おろし玉ねぎ,オロシタマネギ,3.0
33105,2217806,おろしにんにく(チューブ),オロシニンニク(チューブ),1cm分
33106,2217806,七味唐辛子や一味唐辛子,シチミトウガラシヤイチミトウガラシ,適量
33107,2784723,酢,ス,20cc
33108,2784723,砂糖,サトウ,27.0
33109,2784723,塩,シオ,2.5
33110,2784723,昆布,コンブ,3cm角
33111,2784723,酢,ス,40cc
33112,2784723,砂糖,サトウ,54.0
33113,2784723,塩,シオ,5.0
33114,2784723,昆布,コンブ,3cm角
33115,2784723,酢,ス,60cc
33116,2784723,砂糖,サトウ,81.0
33117,2784723,塩,シオ,7.5
33118,2784723,昆布,コンブ,4cm角
33119,2784723,酢,ス,80cc
33120,2784723,砂糖,サトウ,108.0
33121,2784723,塩,シオ,10.0
33122,2784723,昆布,コンブ,4cm角
33123,2284385,鶏もも肉,ニワトリモモニク,1枚
33124,2284385,しめじ,シメジ,1パック
33125,2284385,うずらの卵(水煮),ウズラノタマゴ(スイニ),8個程
33126,2284385,ニンニク,ニンニク,1かけ
33127,2284385,いんげん,インゲン,適量
33128,2284385,塩,シオ,適量
33129,2284385,片栗粉,カタクリコ,適量
33130,2284385,ごま油,ゴマアブラ,6.0
33131,2284385,酒,サケ,6.0
33132,2284385,砂糖,サトウ,6.0
33133,2284385,醤油,ショウユ,9.0
33134,2284385,酢,ス,100ml
33135,2284385,水,ミズ,100ml
33136,931466,ご飯,ゴハン,茶碗3杯
33137,931466,鰹節,カツオブシ,2袋(3g2)
33138,931466,醤油,ショウユ,3.0
33139,931466,白だし,シロダシ,3.0
33140,931466,とろけるチーズ,トロケルチーズ,適量
33141,666393,乾燥ひじき,カンソウヒジキ,25g
33142,666393,鶏ミンチ,ニワトリミンチ,150g
33143,666393,油揚げ(刻み),アブラアゲ(キザミ),ひとつかみ
33144,666393,人参,ニンジン,0.5本
33145,666393,水,ミズ,200cc
33146,666393,顆粒だし,カリュウダシ,小1
33147,666393,しょう油,ショウユ,大2.5
33148,666393,砂糖,サトウ,大2
33149,666393,みりん,ミリン,大2
33150,275294,モロヘイヤ,モロヘイヤ,適量
33151,275294,トマト,トマト,大1個
33152,275294,わかめ,ワカメ,適量
33153,275294,たまねぎ,タマネギ,0.5
33154,275294,麺つゆ,メンツユ,適量
33155,275294,おかか,オカカ,適量
33156,2202242,白身魚(鱈鯛など)のすり身(市販の鯛のすり身使用),シロミギョ(タラタイナド)ノスリミ(シハンノタイノスリミシヨウ),200g(切身をすり身にする場合は工程7へ)
33157,2202242,むき身海老(冷凍ボイルむきみ海老もOK),ムキミエビ(レイトウボイルムキミエビモOK),100g(1尾6~8gの小海老使用)
33158,2202242,長芋のすりおろし,ナガイモノスリオロシ,50g(冷凍1P使用)
33159,2202242,長ネギ(粗みじん切り),ナガネギ(ソミジンギリ),35g(0.33本)
33160,2202242,マヨネーズ,マヨネーズ,大2
33161,2202242,塩胡椒,シオコショウ,適宜
33162,2202242,パン粉(衣用),パンコ(コロモヨウ),適量
33163,2202242,揚げ油,アゲアブラ,適量
33164,783048,豚バラブロック肉,ブタバラブロックニク,1kg
33165,783048,塩,シオ,5g
33166,783048,しょうゆ,ショウユ,400cc
33167,783048,酒,サケ,80cc
33168,783048,しょうが(スライス),ショウガ(スライス),1かけ
33169,783048,にんにく(皮をむいた状態),ニンニク(ガワヲムイタジョウタイ),1かけ
33170,783048,ネギ(青いところ),ネギ(アオイトコロ),10~20cm
33171,783048,タコ糸,タコイト,適量
33172,2275685,豚肉(豚バラ薄切りがおすすめですが豚こまでもOK),ブタニク(ブタバラウスギリガオススメデスガブタコマデモOK),150g
33173,2275685,じゃが芋,ジャガイモ,4個
33174,2275685,玉ねぎ,タマネギ,1個
33175,2275685,ごま油,ゴマアブラ,3.0
33176,2275685,にんにくスライス,ニンニクスライス,ひとかけ分
33177,2275685,酒,サケ,50cc
33178,2275685,水,ミズ,400cc
33179,2275685,黒胡椒,クロコショウ,少々
33180,2275685,塩砂糖,シオサトウ,各小匙0.5
33181,2275685,鶏がらスープの素,ニワトリガラスープノモト,1.0
33182,2275685,黒胡椒,クロコショウ,少々
33183,2275685,刻み葱あさつき等,キザミネギアサツキトウ,たっぷり
33184,372633,カツオのたたき(or刺身),カツオノタタキ(orサシミ),半身(お好みで)
33185,372633,きゅうり,キュウリ,2〜3本
33186,372633,長ねぎ(白髪ねぎにする),チョウネギ(ハクハツネギニスル),1本分
33187,372633,黒ごまor白ごま,クロゴマorシロゴマ,6.0
33188,372633,長ネギみじん切り,ナガネギミジンギリ,12.0
33189,372633,生姜みじん切り,ショウガミジンギリ,1.0
33190,372633,醤油酢ごま油,ショウユスゴマアブラ,各大さじ4
33191,372633,一味唐辛子,ヒトアジトウガラシ,少々
33192,2276800,青梗菜,アオ梗菜,2株
33193,2276800,スルメイカ,スルメイカ,1杯
33194,2276800,塩,シオ,0.33
33195,2276800,にんにく(すりおろし),ニンニク(スリオロシ),少々
33196,2276800,鶏がらスープの素,ニワトリガラスープノモト,1.0
33197,2276800,しょうが(みじん切り),ショウガ(ミジンギリ),少々
33198,2276800,胡椒,コショウ,少々
33199,2276800,酒,サケ,3.0
33200,2276800,ごま油,ゴマアブラ,少々
33201,2276800,サラダ油(炒め用),サラダユ(イタメヨウ),3.0
33202,2732602,牛肉か豚肉なら細切りこま切れなんでもOK,ギュウニクカブタニクナラコマギリコマギレナンデモOK,200〜300g
33203,2732602,ピーマン,ピーマン,2つ
33204,2732602,水煮細切りたけのこ,ミズニコマギリタケノコ,1パック
33205,2732602,しょうゆ酒片栗粉,ショウユシュカタクリコ,各小さじ1
33206,2732602,オイスターソース酒みりん,オイスターソースシュミリン,各大さじ1
33207,2732602,しょうゆ,ショウユ,1.0
33208,2732602,砂糖,サトウ,1.0
33209,2732602,ごま油塩コショウ,ゴマアブラシオコショウ,適量
33210,1370545,白菜,ハクサイ,2〜3枚
33211,1370545,にんじん,ニンジン,0.5本
33212,1370545,にら,ニラ,0.33束
33213,1370545,もやし,モヤシ,0.5袋
33214,1370545,長ねぎ,チョウネギ,0.5本
33215,1370545,豚ひき肉,ブタヒキニク,180g
33216,1370545,万能ねぎ,バンノウネギ,適量
33217,1370545,生姜,ショウガ,少々
33218,1370545,醤油,ショウユ,0.5
33219,1370545,卵,タマゴ,1個
33220,1370545,酒,サケ,1.0
33221,1370545,片栗粉,カタクリコ,1.0
33222,1370545,ごま油,ゴマアブラ,1.0
33223,1370545,水,ミズ,5cup
33224,1370545,醤油,ショウユ,6.0
33225,1370545,鶏がらスープのもと,ニワトリガラスープノモト,1.5
33226,1370545,塩,シオ,0.5
33227,1370545,こしょう,コショウ,少々
33228,2034417,油揚げ,アブラアゲ,2枚
33229,2034417,めんつゆ(3倍濃縮),メンツユ(3バイノウシュク),6.0
33230,2034417,みりん,ミリン,6.0
33231,2034417,マヨネーズ,マヨネーズ,3.0
33232,2123819,春雨(乾燥),ハルサメ(カンソウ),20g
33233,2123819,ひじき(乾燥),ヒジキ(カンソウ),3g
33234,2123819,梅干し(塩分5使用),ウメボシ(エンブン5シヨウ),大2個
33235,2123819,だし醤油,ダシショウユ,小1
33236,2123819,酒,サケ,大1
33237,2123819,さとう,サトウ,大1~1.5
33238,2123819,ごま油,ゴマアブラ,小0.33
33239,2123819,きゅうり等(千切り),キュウリトウ(センギリ),お好みで
33240,2123819,白ごま,シロゴマ,少々
33241,2123819,クコの実(あれば),クコノジツ(アレバ),少々
33242,3250130,ゴーヤ,ゴーヤ,0.5本〜
33243,3250130,麺つゆ,メンツユ,適宜
33244,3250130,水,ミズ,適宜
33245,3250130,すりゴマ,スリゴマ,適宜
33246,1245139,米,ベイ,1.5合
33247,1245139,焼きちくわ,ヤキチクワ,3本
33248,1245139,片栗粉,カタクリコ,1.0
33249,1245139,サラダ油,サラダユ,1.5
33250,1245139,しょうゆ,ショウユ,3.0
33251,1245139,みりん,ミリン,3.0
33252,1245139,砂糖,サトウ,1.5
33253,1245139,白ごま,シロゴマ,3.0
33254,1245139,みつば,ミツバ,適量
33255,849870,豚バラスライス,ブタバラスライス,200g
33256,849870,酒,サケ,少々
33257,849870,長ネギ,ナガネギ,1本
33258,849870,オイスターソース,オイスターソース,大1
33259,1488994,牛挽肉,ウシヒキニク,200g
33260,1488994,玉ねぎ,タマネギ,中1個
33261,1488994,にんじん,ニンジン,中0.5本
33262,1488994,赤ワイン,アカワイン,100cc
33263,1488994,オリーブオイル,オリーブオイル,3.0
33264,1488994,にんにく,ニンニク,1かけ
33265,1488994,水,ミズ,150cc
33266,1488994,トマト缶,トマトカン,1缶
33267,1488994,ケチャップ,ケチャップ,6.0
33268,1488994,ソース,ソース,3.0
33269,1488994,砂糖,サトウ,2.0
33270,1488994,醤油,ショウユ,1.0
33271,1488994,コンソメ,コンソメ,1.0
33272,1488994,ローリエ,ローリエ,1枚
33273,1488994,ナツメグ,ナツメグ,少々
33274,1488994,塩コショウ,シオコショウ,少々
33275,1488994,生クリーム(牛乳),ナマクリーム(ギュウニュウ),50cc
33276,1488994,粉チーズ,コナチーズ,9.0
33277,1488994,仕上げ用バター,シアゲヨウバター,10g
33278,1488994,牛乳,ギュウニュウ,500cc
33279,1488994,バター,バター,30g
33280,1488994,薄力粉,ハクリキコ,12.0
33281,1488994,コンソメ,コンソメ,1.0
33282,1488994,塩コショウ,シオコショウ,少々
33283,2244906,鶏肉(手羽元),ケイニク(テバモト),600g前後(8〜10本)
33284,2244906,ケチャップ,ケチャップ,9.0
33285,2244906,醤油,ショウユ,9.0
33286,2244906,水,ミズ,9.0
33287,2244906,酒,サケ,3.0
33288,2244906,みりん,ミリン,3.0
33289,2244906,コンソメ(顆粒),コンソメ(カリュウ),1.0
33290,2244906,にんにく,ニンニク,1片〜(お好みで)
33291,4241136,ごはん,ゴハン,茶碗1杯分
33292,4241136,ハム(5mmの角切り),ハム(5mmノカクギリ),60g
33293,4241136,ケチャップ,ケチャップ,9.0
33294,4241136,塩コショウ,シオコショウ,少々
33295,4241136,ホワイトソースレンジで簡単ちょこっとホワイトソース(レシピID3266819),ホワイトソースレンジデカンタンチョコットホワイトソース(レシピID3266819),1人分
33296,4241136,粉チーズ,コナチーズ,6.0
33297,4241136,バター,バター,10g
33298,4241136,パセリ(みじん切り),パセリ(ミジンギリ),ひとつまみ
33299,411101,きゅうり,キュウリ,1本
33300,411101,長いも,ナガイモ,15cmくらい
33301,411101,めんつゆ(濃縮),メンツユ(ノウシュク),適量
33302,411101,鰹節ゴマ,カツオブシゴマ,適量
33303,3815679,筍(水煮),タケノコ(スイニ),80g
33304,3815679,薄力粉,ハクリキコ,適量
33305,3815679,ウィンナー,ウィンナー,3本
33306,3815679,ピーマン(あれば),ピーマン(アレバ),1個
33307,3815679,ケチャップ,ケチャップ,3.0
33308,3815679,砂糖,サトウ,1.0
33309,3815679,水,ミズ,1.0
33310,3815679,鶏ガラスープ,ニワトリガラスープ,0.5
33311,3815679,オリーブオイル,オリーブオイル,3.0
33312,3815679,ドライパセリ(仕上げ用),ドライパセリ(シアゲヨウ),少量
33313,919881,豆乳,トウニュウ,9.0
33314,919881,白すりごま,シロスリゴマ,3.0
33315,919881,めんつゆ(3倍濃縮),メンツユ(3バイノウシュク),3.0
33316,919881,ラー油,ラーユ,少々
33317,456465,きのこ,キノコ,2パック
33318,456465,ブロッコリー,ブロッコリー,0.5株
33319,456465,しょうゆ,ショウユ,3.0
33320,456465,練りワサビ,ネリワサビ,1.0
33321,456465,バター,バター,1.0
33322,456465,酒,サケ,3.0
33323,3159626,ご飯,ゴハン,茶碗2杯分
33324,3159626,たらこ,タラコ,1腹
33325,3159626,卵,タマゴ,2個
33326,3159626,青じそ,アオジソ,1枚
33327,3159626,バター又はマーガリン,バターマタハマーガリン,6.0
33328,3159626,塩胡椒,シオコショウ,少々
33329,3159626,サラダ油,サラダユ,3.0
33330,3159626,刻みのり,キザミノリ,適量
33331,824571,おくら,オクラ,10本くらい(1ネット)
33332,824571,ちくわ,チクワ,1本
33333,824571,醤油,ショウユ,2.0
33334,824571,ハチミツ(又は砂糖),ハチミツ(マタハサトウ),0.5
33335,824571,からしチューブ,カラシチューブ,2cm~
33336,824571,かつお節,カツオブシ,2g
33337,824571,胡麻,ゴマ,適量
33338,2945711,ウスターソース,ウスターソース,9.0
33339,2945711,ケチャップ,ケチャップ,6.0
33340,2945711,醤油,ショウユ,3.0
33341,2945711,マヨネーズ,マヨネーズ,3.0
33342,2945711,酒,サケ,3.0
33343,2945711,砂糖,サトウ,1.0
33344,2945711,すりごま,スリゴマ,6.0
33345,2945711,マスタード,マスタード,大人のみ
33346,2945711,小麦粉,コムギコ,適量
33347,2945711,片栗粉,カタクリコ,適量
33348,2945711,パン粉,パンコ,適量
33349,2945711,卵,タマゴ,2~3個
33350,2945711,豚カツ用の豚肉,トンカツヨウノブタニク,4~5枚
33351,1270345,米,ベイ,3合
33352,1270345,さつまいも,サツマイモ,1本(200g程度)
33353,1270345,日本酒,ニッポンシュ,150.0
33354,1270345,塩,シオ,1.0
33355,1366409,とろろ昆布,トロロコンブ,お好みの量で
33356,1366409,生姜,ショウガ,1片
33357,1366409,だしの素(顆粒),ダシノモト(カリュウ),1.0
33358,1366409,水,ミズ,4カップ
33359,1366409,酒,サケ,6.0
33360,1366409,醤油,ショウユ,6.0
33361,1366409,みりん,ミリン,3.0
33362,1366409,昆布だし(粉)あれば,コンブダシ(コ)アレバ,適量
33363,1366409,塩,シオ,少々
33364,1366409,万能ネギの小口切り,バンノウネギノコグチキリ,適量
33365,2727162,きゅうり,キュウリ,2〜4本
33366,2727162,刺身用湯たこ,サシミヨウユタコ,1パック(半身でした)
33367,2727162,醤油,ショウユ,6.0
33368,2727162,酢,ス,6.0
33369,2727162,ごま油,ゴマアブラ,3.0
33370,2727162,ニンニクチューブ,ニンニクチューブ,適量
33371,2727162,だしの素,ダシノモト,1.0
33372,2600870,キャベツの千切り,キャベツノセンギリ,100g
33373,2600870,卵,タマゴ,1個
33374,2600870,牛乳,ギュウニュウ,0.5
33375,2600870,しめじ,シメジ,60g
33376,2600870,エリンギ,エリンギ,25g(小1個程度)
33377,2600870,椎茸,シイタケ,1枚
